hotel,arrival_date_month,country,total_night_stay,latitude,longitude
City Hotel,January,380,3,41.87194,12.56738
City Hotel,January,380,3,41.87194,12.56738
City Hotel,January,380,3,41.87194,12.56738
City Hotel,January,380,3,41.87194,12.56738
City Hotel,January,380,3,41.87194,12.56738
City Hotel,January,380,2,41.87194,12.56738
City Hotel,January,380,2,41.87194,12.56738
City Hotel,January,380,2,41.87194,12.56738
City Hotel,January,380,2,41.87194,12.56738
City Hotel,January,380,2,41.87194,12.56738
City Hotel,January,380,2,41.87194,12.56738
City Hotel,January,380,2,41.87194,12.56738
City Hotel,January,380,5,41.87194,12.56738
City Hotel,January,380,3,41.87194,12.56738
City Hotel,January,380,4,41.87194,12.56738
City Hotel,January,380,4,41.87194,12.56738
City Hotel,January,380,4,41.87194,12.56738
City Hotel,January,380,3,41.87194,12.56738
City Hotel,January,380,3,41.87194,12.56738
City Hotel,January,380,3,41.87194,12.56738
City Hotel,January,380,8,41.87194,12.56738
City Hotel,January,380,4,41.87194,12.56738
City Hotel,January,380,4,41.87194,12.56738
City Hotel,January,380,1,41.87194,12.56738
City Hotel,January,380,2,41.87194,12.56738
City Hotel,January,380,2,41.87194,12.56738
City Hotel,January,380,2,41.87194,12.56738
City Hotel,January,380,3,41.87194,12.56738
City Hotel,January,380,3,41.87194,12.56738
City Hotel,January,380,2,41.87194,12.56738
City Hotel,January,380,1,41.87194,12.56738
City Hotel,January,380,1,41.87194,12.56738
City Hotel,January,380,1,41.87194,12.56738
City Hotel,January,380,1,41.87194,12.56738
City Hotel,January,380,1,41.87194,12.56738
City Hotel,January,380,2,41.87194,12.56738
City Hotel,January,380,2,41.87194,12.56738
City Hotel,January,380,2,41.87194,12.56738
City Hotel,January,380,2,41.87194,12.56738
City Hotel,January,380,12,41.87194,12.56738
City Hotel,January,380,2,41.87194,12.56738
City Hotel,January,380,4,41.87194,12.56738
City Hotel,January,380,1,41.87194,12.56738
City Hotel,February,380,1,41.87194,12.56738
City Hotel,January,380,1,41.87194,12.56738
City Hotel,January,380,4,41.87194,12.56738
City Hotel,February,380,3,41.87194,12.56738
City Hotel,February,380,3,41.87194,12.56738
City Hotel,February,380,4,41.87194,12.56738
City Hotel,February,380,3,41.87194,12.56738
City Hotel,February,380,4,41.87194,12.56738
City Hotel,February,380,6,41.87194,12.56738
City Hotel,February,380,2,41.87194,12.56738
City Hotel,February,380,2,41.87194,12.56738
City Hotel,February,380,7,41.87194,12.56738
City Hotel,February,380,2,41.87194,12.56738
City Hotel,February,380,4,41.87194,12.56738
City Hotel,February,380,4,41.87194,12.56738
City Hotel,February,380,2,41.87194,12.56738
City Hotel,February,380,4,41.87194,12.56738
City Hotel,February,380,4,41.87194,12.56738
City Hotel,February,380,5,41.87194,12.56738
City Hotel,February,380,6,41.87194,12.56738
City Hotel,February,380,6,41.87194,12.56738
City Hotel,February,380,2,41.87194,12.56738
City Hotel,February,380,3,41.87194,12.56738
City Hotel,February,380,2,41.87194,12.56738
City Hotel,February,380,4,41.87194,12.56738
City Hotel,February,380,3,41.87194,12.56738
City Hotel,February,380,4,41.87194,12.56738
City Hotel,February,380,4,41.87194,12.56738
City Hotel,February,380,4,41.87194,12.56738
City Hotel,February,380,3,41.87194,12.56738
City Hotel,February,380,3,41.87194,12.56738
City Hotel,February,380,1,41.87194,12.56738
City Hotel,February,380,5,41.87194,12.56738
City Hotel,February,380,2,41.87194,12.56738
City Hotel,February,380,2,41.87194,12.56738
City Hotel,February,380,3,41.87194,12.56738
City Hotel,February,380,1,41.87194,12.56738
City Hotel,February,380,1,41.87194,12.56738
City Hotel,February,380,5,41.87194,12.56738
City Hotel,February,380,5,41.87194,12.56738
City Hotel,February,380,5,41.87194,12.56738
City Hotel,February,380,1,41.87194,12.56738
City Hotel,February,380,4,41.87194,12.56738
City Hotel,February,380,4,41.87194,12.56738
City Hotel,February,380,3,41.87194,12.56738
City Hotel,February,380,4,41.87194,12.56738
City Hotel,February,380,1,41.87194,12.56738
City Hotel,February,380,3,41.87194,12.56738
City Hotel,February,380,4,41.87194,12.56738
City Hotel,February,380,5,41.87194,12.56738
City Hotel,February,380,5,41.87194,12.56738
City Hotel,February,380,3,41.87194,12.56738
City Hotel,February,380,4,41.87194,12.56738
City Hotel,March,380,1,41.87194,12.56738
City Hotel,March,380,2,41.87194,12.56738
City Hotel,March,380,2,41.87194,12.56738
City Hotel,March,380,2,41.87194,12.56738
City Hotel,March,380,2,41.87194,12.56738
City Hotel,February,380,4,41.87194,12.56738
City Hotel,February,380,4,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,February,380,12,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,2,41.87194,12.56738
City Hotel,March,380,1,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,2,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,2,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,1,41.87194,12.56738
City Hotel,March,380,2,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,2,41.87194,12.56738
City Hotel,March,380,2,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,1,41.87194,12.56738
City Hotel,March,380,2,41.87194,12.56738
City Hotel,March,380,1,41.87194,12.56738
City Hotel,March,380,1,41.87194,12.56738
City Hotel,March,380,1,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,2,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,2,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,August,380,2,41.87194,12.56738
City Hotel,March,380,1,41.87194,12.56738
City Hotel,March,380,1,41.87194,12.56738
City Hotel,March,380,1,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,2,41.87194,12.56738
City Hotel,March,380,2,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,2,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,5,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,1,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,6,41.87194,12.56738
City Hotel,March,380,5,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,2,41.87194,12.56738
City Hotel,March,380,2,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,7,41.87194,12.56738
City Hotel,March,380,7,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,3,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,March,380,4,41.87194,12.56738
City Hotel,April,380,5,41.87194,12.56738
City Hotel,April,380,1,41.87194,12.56738
City Hotel,April,380,1,41.87194,12.56738
City Hotel,April,380,2,41.87194,12.56738
City Hotel,April,380,2,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,2,41.87194,12.56738
City Hotel,April,380,4,41.87194,12.56738
City Hotel,April,380,4,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,1,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,5,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,1,41.87194,12.56738
City Hotel,April,380,1,41.87194,12.56738
City Hotel,April,380,4,41.87194,12.56738
City Hotel,April,380,5,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,1,41.87194,12.56738
City Hotel,April,380,1,41.87194,12.56738
City Hotel,April,380,1,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,4,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,2,41.87194,12.56738
City Hotel,April,380,2,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,4,41.87194,12.56738
City Hotel,April,380,4,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,5,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,4,41.87194,12.56738
City Hotel,April,380,4,41.87194,12.56738
City Hotel,April,380,4,41.87194,12.56738
City Hotel,April,380,4,41.87194,12.56738
City Hotel,April,380,1,41.87194,12.56738
City Hotel,April,380,4,41.87194,12.56738
City Hotel,April,380,1,41.87194,12.56738
City Hotel,April,380,1,41.87194,12.56738
City Hotel,April,380,1,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,6,41.87194,12.56738
City Hotel,April,380,6,41.87194,12.56738
City Hotel,April,380,1,41.87194,12.56738
City Hotel,April,380,2,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,April,380,2,41.87194,12.56738
City Hotel,April,380,1,41.87194,12.56738
City Hotel,April,380,3,41.87194,12.56738
City Hotel,May,380,1,41.87194,12.56738
City Hotel,May,380,1,41.87194,12.56738
City Hotel,May,380,1,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,1,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,4,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,1,41.87194,12.56738
City Hotel,May,380,1,41.87194,12.56738
City Hotel,May,380,1,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,1,41.87194,12.56738
City Hotel,May,380,4,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,4,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,5,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,4,41.87194,12.56738
City Hotel,May,380,8,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,1,41.87194,12.56738
City Hotel,May,380,1,41.87194,12.56738
City Hotel,May,380,1,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,7,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,4,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,4,41.87194,12.56738
City Hotel,May,380,1,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,4,41.87194,12.56738
City Hotel,May,380,5,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,1,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,1,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,4,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,4,41.87194,12.56738
City Hotel,May,380,2,41.87194,12.56738
City Hotel,May,380,4,41.87194,12.56738
City Hotel,May,380,3,41.87194,12.56738
City Hotel,May,380,4,41.87194,12.56738
City Hotel,June,380,2,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,2,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,4,41.87194,12.56738
City Hotel,June,380,2,41.87194,12.56738
City Hotel,June,380,2,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,4,41.87194,12.56738
City Hotel,June,380,4,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,5,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,1,41.87194,12.56738
City Hotel,June,380,4,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,5,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,2,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,2,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,5,41.87194,12.56738
City Hotel,June,380,4,41.87194,12.56738
City Hotel,June,380,1,41.87194,12.56738
City Hotel,June,380,4,41.87194,12.56738
City Hotel,June,380,4,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,2,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,1,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,2,41.87194,12.56738
City Hotel,June,380,1,41.87194,12.56738
City Hotel,June,380,2,41.87194,12.56738
City Hotel,June,380,2,41.87194,12.56738
City Hotel,June,380,4,41.87194,12.56738
City Hotel,June,380,1,41.87194,12.56738
City Hotel,June,380,1,41.87194,12.56738
City Hotel,June,380,2,41.87194,12.56738
City Hotel,June,380,2,41.87194,12.56738
City Hotel,June,380,1,41.87194,12.56738
City Hotel,June,380,4,41.87194,12.56738
City Hotel,June,380,3,41.87194,12.56738
City Hotel,June,380,5,41.87194,12.56738
City Hotel,July,380,3,41.87194,12.56738
City Hotel,July,380,4,41.87194,12.56738
City Hotel,July,380,2,41.87194,12.56738
City Hotel,July,380,2,41.87194,12.56738
City Hotel,July,380,1,41.87194,12.56738
City Hotel,July,380,2,41.87194,12.56738
City Hotel,July,380,5,41.87194,12.56738
City Hotel,July,380,2,41.87194,12.56738
City Hotel,July,380,3,41.87194,12.56738
City Hotel,July,380,3,41.87194,12.56738
City Hotel,July,380,3,41.87194,12.56738
City Hotel,July,380,3,41.87194,12.56738
City Hotel,July,380,4,41.87194,12.56738
City Hotel,July,380,2,41.87194,12.56738
City Hotel,July,380,2,41.87194,12.56738
City Hotel,July,380,5,41.87194,12.56738
City Hotel,July,380,11,41.87194,12.56738
City Hotel,July,380,6,41.87194,12.56738
City Hotel,July,380,4,41.87194,12.56738
City Hotel,July,380,3,41.87194,12.56738
City Hotel,July,380,3,41.87194,12.56738
City Hotel,July,380,2,41.87194,12.56738
City Hotel,July,380,5,41.87194,12.56738
City Hotel,July,380,4,41.87194,12.56738
City Hotel,July,380,4,41.87194,12.56738
City Hotel,July,380,3,41.87194,12.56738
City Hotel,July,380,14,41.87194,12.56738
City Hotel,July,380,1,41.87194,12.56738
City Hotel,July,380,3,41.87194,12.56738
City Hotel,July,380,3,41.87194,12.56738
City Hotel,July,380,3,41.87194,12.56738
City Hotel,July,380,3,41.87194,12.56738
City Hotel,July,380,2,41.87194,12.56738
City Hotel,July,380,7,41.87194,12.56738
City Hotel,July,380,7,41.87194,12.56738
City Hotel,July,380,7,41.87194,12.56738
City Hotel,July,380,6,41.87194,12.56738
City Hotel,July,380,3,41.87194,12.56738
City Hotel,August,380,1,41.87194,12.56738
City Hotel,July,380,2,41.87194,12.56738
City Hotel,July,380,4,41.87194,12.56738
City Hotel,August,380,1,41.87194,12.56738
City Hotel,July,380,8,41.87194,12.56738
City Hotel,July,380,7,41.87194,12.56738
City Hotel,July,380,7,41.87194,12.56738
City Hotel,August,380,5,41.87194,12.56738
City Hotel,August,380,7,41.87194,12.56738
City Hotel,August,380,1,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,July,380,9,41.87194,12.56738
City Hotel,August,380,5,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,5,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,7,41.87194,12.56738
City Hotel,August,380,2,41.87194,12.56738
City Hotel,August,380,2,41.87194,12.56738
City Hotel,August,380,7,41.87194,12.56738
City Hotel,August,380,7,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,2,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,1,41.87194,12.56738
City Hotel,August,380,7,41.87194,12.56738
City Hotel,August,380,1,41.87194,12.56738
City Hotel,August,380,2,41.87194,12.56738
City Hotel,August,380,7,41.87194,12.56738
City Hotel,August,380,7,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,5,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,1,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,2,41.87194,12.56738
City Hotel,August,380,2,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,7,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,5,41.87194,12.56738
City Hotel,August,380,5,41.87194,12.56738
City Hotel,August,380,2,41.87194,12.56738
City Hotel,August,380,5,41.87194,12.56738
City Hotel,August,380,2,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,2,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,2,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,5,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,6,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,1,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,1,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,9,41.87194,12.56738
City Hotel,August,380,5,41.87194,12.56738
City Hotel,August,380,5,41.87194,12.56738
City Hotel,August,380,5,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,4,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,3,41.87194,12.56738
City Hotel,August,380,5,41.87194,12.56738
City Hotel,August,380,6,41.87194,12.56738
City Hotel,August,380,7,41.87194,12.56738
Resort Hotel,July,528,4,52.132633,5.291266
Resort Hotel,July,528,1,52.132633,5.291266
Resort Hotel,July,528,5,52.132633,5.291266
Resort Hotel,August,528,9,52.132633,5.291266
Resort Hotel,August,528,7,52.132633,5.291266
Resort Hotel,August,528,7,52.132633,5.291266
Resort Hotel,August,528,6,52.132633,5.291266
Resort Hotel,August,528,3,52.132633,5.291266
Resort Hotel,August,528,7,52.132633,5.291266
Resort Hotel,September,528,2,52.132633,5.291266
Resort Hotel,September,528,14,52.132633,5.291266
Resort Hotel,September,528,1,52.132633,5.291266
Resort Hotel,September,528,4,52.132633,5.291266
Resort Hotel,September,528,4,52.132633,5.291266
Resort Hotel,September,528,4,52.132633,5.291266
Resort Hotel,September,528,4,52.132633,5.291266
Resort Hotel,September,528,4,52.132633,5.291266
Resort Hotel,September,528,4,52.132633,5.291266
Resort Hotel,September,528,4,52.132633,5.291266
Resort Hotel,September,528,7,52.132633,5.291266
Resort Hotel,September,528,3,52.132633,5.291266
Resort Hotel,September,528,11,52.132633,5.291266
Resort Hotel,September,528,7,52.132633,5.291266
Resort Hotel,September,528,5,52.132633,5.291266
Resort Hotel,October,528,3,52.132633,5.291266
Resort Hotel,October,528,7,52.132633,5.291266
Resort Hotel,October,528,7,52.132633,5.291266
Resort Hotel,October,528,7,52.132633,5.291266
Resort Hotel,October,528,8,52.132633,5.291266
Resort Hotel,October,528,8,52.132633,5.291266
Resort Hotel,October,528,2,52.132633,5.291266
Resort Hotel,October,528,1,52.132633,5.291266
Resort Hotel,October,528,1,52.132633,5.291266
Resort Hotel,October,528,1,52.132633,5.291266
Resort Hotel,November,528,7,52.132633,5.291266
Resort Hotel,November,528,3,52.132633,5.291266
Resort Hotel,November,528,4,52.132633,5.291266
Resort Hotel,November,528,4,52.132633,5.291266
Resort Hotel,November,528,3,52.132633,5.291266
Resort Hotel,November,528,3,52.132633,5.291266
Resort Hotel,November,528,3,52.132633,5.291266
Resort Hotel,November,528,3,52.132633,5.291266
Resort Hotel,November,528,3,52.132633,5.291266
Resort Hotel,November,528,3,52.132633,5.291266
Resort Hotel,November,528,3,52.132633,5.291266
Resort Hotel,December,528,14,52.132633,5.291266
Resort Hotel,February,528,2,52.132633,5.291266
Resort Hotel,February,528,3,52.132633,5.291266
Resort Hotel,February,528,6,52.132633,5.291266
Resort Hotel,February,528,7,52.132633,5.291266
Resort Hotel,February,528,7,52.132633,5.291266
Resort Hotel,March,528,4,52.132633,5.291266
Resort Hotel,March,528,4,52.132633,5.291266
Resort Hotel,March,528,5,52.132633,5.291266
Resort Hotel,March,528,4,52.132633,5.291266
Resort Hotel,April,528,8,52.132633,5.291266
Resort Hotel,May,528,2,52.132633,5.291266
Resort Hotel,May,528,7,52.132633,5.291266
Resort Hotel,June,528,7,52.132633,5.291266
Resort Hotel,June,528,14,52.132633,5.291266
Resort Hotel,October,528,4,52.132633,5.291266
Resort Hotel,October,528,4,52.132633,5.291266
Resort Hotel,October,528,5,52.132633,5.291266
Resort Hotel,July,528,3,52.132633,5.291266
Resort Hotel,July,528,11,52.132633,5.291266
Resort Hotel,July,528,4,52.132633,5.291266
Resort Hotel,July,528,8,52.132633,5.291266
Resort Hotel,July,528,8,52.132633,5.291266
Resort Hotel,July,528,4,52.132633,5.291266
